place_id,name,address,lat,lng,rating,user_ratings_total,price_level,types,phone,website,opening_hours,business_status,anchor_area,search_type
ChIJJWaWgqFy4ToRODkDVuUne2U,The Garden,"Mihiripenna, talpe, Unawatuna 80615, Sri Lanka",5.9996586,80.271869,3.7,160.0,,"establishment, food, lodging, point_of_interest, restaurant",077 351 0188,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: 7:00 AM – 9:30 PM | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Unawatuna,restaurant
ChIJ46cvZKFy4ToRwRuaqMyy-FE,Owl and the Pussycat Hotel & Restaurant,"N.788, 788 Matara Rd, Talpe, Sri Lanka",5.9985458,80.2716487,4.5,293.0,,"establishment, food, lodging, point_of_interest, restaurant, spa",077 724 0077,http://www.otphotel.com/,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Unawatuna,restaurant
ChIJn2vWePFy4ToRB7fbwdcdfh4,Nooit Gedacht Heritage Hotel,"Matara Rd, Unawatuna 80600, Sri Lanka",6.01509,80.2484103,4.4,605.0,,"establishment, food, lodging, point_of_interest, restaurant",0914 946 129,http://www.nooitgedachtheritage.com/,Monday: 5:00 AM – 10:00 PM | Tuesday: 5:00 AM – 10:00 PM | Wednesday: 5:00 AM – 10:00 PM | Thursday: 5:00 AM – 10:00 PM | Friday: 5:00 AM – 10:00 PM | Saturday: 5:00 AM – 10:00 PM | Sunday: 5:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJTTcL8exy4ToRjVa1ADqmUl0,Black Beauty Guesthouse,"2752+GV6, Matara Rd, Unawatuna 80600, Sri Lanka",6.008776,80.252155,4.3,31.0,,"establishment, food, lodging, point_of_interest, restaurant",077 049 8940,https://www.facebook.com/BlackBeautyGuesthouse/,,CLOSED_TEMPORARILY,Unawatuna,restaurant
ChIJEbRusJRy4ToRVeeDZxyeVFg,Sanmira Renaissance Hotel,"407 C A2, Unawatuna, Sri Lanka",6.005786899999999,80.2549434,3.9,568.0,,"bar, establishment, food, lodging, point_of_interest, restaurant",077 322 7555,https://sanmirarenaissance.com/,Monday: 7:00 – 10:00 PM | Tuesday: 7:00 – 10:00 PM | Wednesday: 7:00 – 10:00 PM | Thursday: 7:00 – 10:00 PM | Friday: 7:00 – 10:00 PM | Saturday: 7:00 – 10:00 PM | Sunday: 7:00 – 10:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJl7o3M-xy4ToRmAEP787VeD4,Black & White Restaurant,"parangiya waththe 274/5 pillagoda, Unawatuna Beach, Unawatuna 80600, Sri Lanka",6.009583399999999,80.2498499,4.7,1360.0,2.0,"bar, establishment, food, point_of_interest, restaurant",077 137 9960,https://de-de.facebook.com/Black-White-140720349627101/,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJXzxVYZFz4ToRZFosskxlrxk,Fire Cafe & Restaurant Unawatuna,"Unawatuna Beach parangiya waththa, pillagoda, 265X+VR9, Unawatuna 80600, Sri Lanka",6.0096633,80.2495972,4.1,26.0,,"establishment, food, point_of_interest, restaurant",,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJv5r2q5Fz4ToR-QPHrDhcIUw,Korean Food Beach Restaurant,"Paraugiya, waththa peellagoda, Unawatuna, Sri Lanka",6.0096976,80.2497937,4.5,156.0,,"establishment, food, point_of_interest, restaurant",071 015 5266,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJySu-Z9Bz4ToRK94rhfgDh2I,Lolo Sizzle Spot,"80600 Beach Road, Unawatuna, Sri Lanka",6.0097093,80.2497736,5.0,4.0,,"establishment, food, point_of_interest, restaurant",077 721 3559,,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJxYnDDwBz4ToRonsm0ueP9mY,Sea Secret Restaurant Unawatuna,"265X+VWF waththa, peellagoda, උණවටුන, Sri Lanka",6.0097136,80.2497642,4.7,174.0,,"establishment, food, point_of_interest, restaurant",075 657 3574,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJvxnZiKRz4ToRXktgdkXFD7I,Blue Bistro Beach Restaurant,"Pillagoda, Unawatuna 80600, Sri Lanka",6.0095336,80.25004109999999,3.8,75.0,,"establishment, food, point_of_interest, restaurant",077 555 5563,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:30 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJezU_Nexy4ToRRNvtDVVBBpY,Peacock Beach Hotel,"Matara Road, Peellagoda, Unawatuna, Sri Lanka",6.009545,80.250087,4.0,475.0,,"establishment, food, lodging, point_of_interest, restaurant",077 555 5563,http://peacockhotelunawatuna.com/,Monday: 6:00 AM – 11:45 PM | Tuesday: 6:00 AM – 11:45 PM | Wednesday: 6:00 AM – 11:45 PM | Thursday: 6:00 AM – 11:45 PM | Friday: 6:00 AM – 11:45 PM | Saturday: 6:00 AM – 11:45 PM | Sunday: 6:00 AM – 11:45 PM,OPERATIONAL,Unawatuna,restaurant
ChIJ1bVgze1y4ToRTrNa8mZ3Zko,Yellow Restaurant,"265X+WR7, Unawatuna, Sri Lanka",6.0097799,80.2495611,4.2,28.0,,"establishment, food, point_of_interest, restaurant",077 541 1395,,Monday: 8:00 AM – 10:30 PM | Tuesday: 8:00 AM – 10:30 PM | Wednesday: 8:00 AM – 10:30 PM | Thursday: 8:00 AM – 10:30 PM | Friday: 8:00 AM – 10:30 PM | Saturday: 8:00 AM – 10:30 PM | Sunday: 8:00 AM – 10:30 PM,OPERATIONAL,Unawatuna,restaurant
ChIJK1xmVwBz4ToRGyuXXYPM72w,Surf and Turf,"Peelagoda, Unawatuna, Sri Lanka",6.009307199999999,80.2504026,4.8,64.0,,"establishment, food, point_of_interest, restaurant",077 331 8638,,,CLOSED_TEMPORARILY,Unawatuna,restaurant
ChIJWxU6R6tz4ToRIR-hngZsxy0,Zamora,"Galle road,Peellagoda, 2752+P78, Unawatuna, Sri Lanka",6.009287899999999,80.2506932,,,,"establishment, food, point_of_interest, restaurant",071 478 7532,,,OPERATIONAL,Unawatuna,restaurant
ChIJ8YrLMABz4ToR-NIi5h6c5j8,Unavatuna Chill cafe,"2752+P8H, Matara Rd, Unawatuna 60800, Sri Lanka",6.009323699999999,80.250869,,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Unawatuna,restaurant
ChIJW4W7eFRz4ToRuBPe_A-Phsk,The Cosmos Unawatuna,"329/1 Peellagoda, Unawatuna 80600, Sri Lanka",6.009582099999999,80.2508582,4.9,139.0,,"establishment, food, point_of_interest, restaurant",077 834 6592,,,CLOSED_TEMPORARILY,Unawatuna,restaurant
ChIJE6UNMVVz4ToR4nNRT18qe4k,Ridam Rotty Shop,"Peelagoda, Unawatuna 80600, Sri Lanka",6.009274,80.2508998,,,,"establishment, food, point_of_interest, restaurant",074 261 4736,,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJJaKhHwBz4ToRS9ElqS2m9F0,Kurumba Chill,"335 Peellagoda junction, Unawatuna, Sri Lanka",6.0092675,80.2509025,5.0,14.0,,"establishment, food, point_of_interest, restaurant",074 341 2910,,Monday: 6:00 AM – 11:55 PM | Tuesday: 6:00 AM – 11:55 PM | Wednesday: 6:00 AM – 11:55 PM | Thursday: 6:00 AM – 11:55 PM | Friday: 6:00 AM – 11:55 PM | Saturday: 8:00 AM – 11:55 PM | Sunday: 8:00 AM – 11:55 PM,OPERATIONAL,Unawatuna,restaurant
ChIJ41IXi9Fz4ToR3BXXv07Ht3E,Sea Cafe,"2752+P92, Matara Rd, Unawatuna, Sri Lanka",6.0092674,80.2509039,,,,"establishment, food, point_of_interest, restaurant",,,,OPERATIONAL,Unawatuna,restaurant
ChIJs8IGgI5z4ToRjPaaR3yr_H8,Yellow cabin,"2752+P92, Matara Rd, Unawatuna, Sri Lanka",6.0092674,80.2509039,4.1,10.0,,"establishment, food, point_of_interest, restaurant",077 324 0305,,,OPERATIONAL,Unawatuna,restaurant
ChIJz5-rBQBz4ToRVBuTTvs64xs,Le onde una,"266X+8V3 Le Onde una peellagoda, road, Unawatuna, Sri Lanka",6.010767299999999,80.2496834,,,,"establishment, food, point_of_interest, restaurant",0412 147 066,https://www.instagram.com/le_onde_unaa?igsh=MXYyd201b2ZudTBndg%3D%3D&utm_source=qr,Monday: 7:30 – 11:30 AM | Tuesday: 7:30 – 11:30 AM | Wednesday: 7:30 – 11:30 AM | Thursday: 7:30 – 11:30 AM | Friday: 7:30 – 11:30 AM | Saturday: 7:30 – 11:30 AM | Sunday: 7:30 – 11:30 AM,OPERATIONAL,Unawatuna,restaurant
ChIJqQ87AB1z4ToRCQb4b913UVM,Le Onde Una,"Le onde una Peellagoda, road, Unawatuna 80600, Sri Lanka",6.0107754,80.24968009999999,4.7,55.0,,"establishment, food, point_of_interest, restaurant",071 214 7066,https://www.instagram.com/le_onde_unaa?igsh=NTc4MTIwNjQ2YQ==,,CLOSED_TEMPORARILY,Unawatuna,restaurant
ChIJiRYjQwBz4ToRG_zIzxnjBe8,Divam Restaurant,"2752+HC6, A2, Unawatuna 80600, Sri Lanka",6.008904999999999,80.2510265,5.0,26.0,,"establishment, food, point_of_interest, restaurant",077 220 7110,,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 10:00 PM | Saturday: 7:00 AM – 10:00 PM | Sunday: 7:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJx9pVwO1y4ToR9P2lHEa-r0E,Chami Restaurant,"Unawatuna, Sri Lanka",6.0107822,80.2500661,4.6,180.0,,"establishment, food, point_of_interest, restaurant",076 042 9002,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJM-p9bHNz4ToRQhyw8aDeqBk,Mama San,"268/1 Matara Road, Peellagoda, Unawatuna 80600, Sri Lanka",6.0107949,80.2502068,4.8,134.0,,"establishment, food, point_of_interest, restaurant",077 438 1464,,,CLOSED_TEMPORARILY,Unawatuna,restaurant
ChIJmam4Gv1z4ToRPsz4m7Uq_Dw,Banana Beach,"Matara road, Peellagoda, Unawatuna 80600, Sri Lanka",6.008566999999999,80.25097149999999,3.5,88.0,,"establishment, food, point_of_interest, restaurant",075 972 0873,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,OPERATIONAL,Unawatuna,restaurant
ChIJqxOSwe1y4ToRpsaYN-DhGfI,La Boheme,"268/1 Matara Road, Godagewatta, Pellagoda, Unawatuna 80600, Sri Lanka",6.010838,80.2502313,4.5,922.0,,"establishment, food, lodging, point_of_interest, restaurant",,https://instagram.com/labohemelk,,CLOSED_TEMPORARILY,Unawatuna,restaurant
ChIJX9PpY-5y4ToRnDZHxgKOIKI,Happy Banana,"Wallaye Deywala Road, Unawatuna, Sri Lanka",6.0097304,80.2480894,3.7,1384.0,2.0,"establishment, food, lodging, point_of_interest, restaurant",0912 250 253,,Monday: 7:00 AM – 2:00 AM | Tuesday: 7:00 AM – 2:00 AM | Wednesday: 7:00 AM – 2:00 AM | Thursday: 7:00 AM – 2:00 AM | Friday: 7:00 AM – 2:00 AM | Saturday: 7:00 AM – 2:00 AM | Sunday: 7:00 AM – 2:00 AM,OPERATIONAL,Unawatuna,restaurant
ChIJpUFtXexy4ToRaHjaB0aVBYc,Sun Set Colony Rooms And Restaurant,"2752+9C5, Unawatuna, Sri Lanka",6.0083902,80.25111009999999,4.3,108.0,,"establishment, food, point_of_interest, restaurant",077 906 7300,,Monday: 7:30 AM – 10:00 PM | Tuesday: 7:30 AM – 10:00 PM | Wednesday: 7:30 AM – 10:00 PM | Thursday: 7:30 AM – 10:00 PM | Friday: 7:30 AM – 10:00 PM | Saturday: 7:30 AM – 10:00 PM | Sunday: 7:30 AM – 10:00 PM,OPERATIONAL,Unawatuna,restaurant
ChIJPSAglI9z4ToRpjf7kxTT5io,The house Unawatuna,"Matara Rd, Unawatuna 80600, Sri Lanka",6.009864599999999,80.2507175,5.0,5.0,,"cafe, establishment, food, point_of_interest, store",077 452 2387,,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 1:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJaQRlIlpz4ToRgvxX0xVWuHo,CASA LANKA UNAWATUNA,"2762+76, Unawatuna 86000, Sri Lanka",6.0106571,80.250551,4.6,55.0,,"cafe, establishment, food, point_of_interest, store",077 174 3175,,Monday: Closed | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJBd_EyMRz4ToRHdHoQIwCKwA,Wild and the Sage,"311 Peellagoda, Matara Rd, Unawatuna, Sri Lanka",6.010764,80.25051189999999,4.8,544.0,,"book_store, cafe, establishment, food, point_of_interest, store, tourist_attraction",076 789 3840,https://wildandthesage.com/,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJX7Sqehpz4ToRGc7Uz3_Go78,Le café,"266X+MX8, A2, Unawatuna, Sri Lanka",6.011714100000001,80.2499503,4.7,66.0,,"cafe, establishment, food, point_of_interest, store",,,,OPERATIONAL,Unawatuna,cafe
ChIJWVWaZ-5y4ToRVIsZ3Wu4b6o,Koha Surf Lounge,"266W+2XX, Welle Dewalaya Rd, Unawatuna, Sri Lanka",6.0101043,80.2474704,4.8,1463.0,,"bar, cafe, establishment, food, point_of_interest, restaurant",077 896 6042,https://instagram.com/kohasurflounge?igshid=YmMyMTA2M2Y=,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJbarwIgBz4ToRbk84Xk108pE,Bitter Beans Cafe,"Yaddehimulla Rd, Unawatuna 80600, Sri Lanka",6.0098435,80.2473095,5.0,61.0,,"cafe, establishment, food, point_of_interest, store",076 203 0749,,Monday: 7:30 AM – 11:00 PM | Tuesday: 7:30 AM – 11:00 PM | Wednesday: 7:30 AM – 11:00 PM | Thursday: 7:30 AM – 11:00 PM | Friday: 7:30 AM – 11:00 PM | Saturday: 7:30 AM – 11:00 PM | Sunday: 7:30 AM – 11:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJ7Z-UOwBz4ToRRGRUnTY_pVw,Hawaya,"Yaddehimulla Rd, Unawatuna 80600, Sri Lanka",6.009905100000001,80.2472323,4.9,373.0,,"bar, cafe, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant, store",077 235 5977,http://hawayalk.com/,Monday: Closed | Tuesday: 12:00 – 11:30 PM | Wednesday: 12:00 – 11:30 PM | Thursday: 12:00 – 11:30 PM | Friday: 12:00 – 11:30 PM | Saturday: 12:00 – 11:30 PM | Sunday: 12:00 – 11:30 PM,OPERATIONAL,Unawatuna,cafe
ChIJr21-SMBz4ToRNwMOr8nwwf4,Cafe night mate,"Jayakotuwa, Yaddehimulla Rd, Unawatuna 80600, Sri Lanka",6.009937499999999,80.2471917,,,,"cafe, establishment, food, point_of_interest",075 532 9166,,Monday: 5:00 PM – 1:30 AM | Tuesday: 5:00 PM – 1:30 AM | Wednesday: 5:00 PM – 1:30 AM | Thursday: 5:00 PM – 1:30 AM | Friday: 5:00 PM – 1:30 AM | Saturday: 5:00 PM – 1:30 AM | Sunday: 5:00 PM – 1:30 AM,OPERATIONAL,Unawatuna,cafe
ChIJ67I8cqZz4ToRtdN8X4Mav6E,Meera Café | Restaurant | Bar,"Yaddehimulla Rd, Galle 80600, Sri Lanka",6.0098414,80.2470639,,,,"cafe, establishment, food, point_of_interest",077 068 0631,,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJUVktywxz4ToRu1aCbN3JNDw,RELAX Food Art Restaurant,"35, Koswatthage Wattha, Yaddehimulla Rd, Unawatuna 80600, Sri Lanka",6.009852299999999,80.2470629,4.8,336.0,,"bakery, cafe, establishment, food, point_of_interest, restaurant, store",077 567 3623,http://www.facebook.com/groups/relax.restaurant,,CLOSED_TEMPORARILY,Unawatuna,cafe
ChIJZZkjL09z4ToRIUC44i0q3fg,FRiENDS Unawatuna,"Unawatuna beach, Unawatuna, Sri Lanka",6.0097444,80.24699989999999,4.5,378.0,,"bar, cafe, establishment, food, night_club, point_of_interest, restaurant",076 058 6348,https://instagram.com/restaurant_friends_?igshid=MzMyNGUyNmU2YQ%3D%3D&utm_source=qr,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJHa6ZpbNz4ToRneDW5XQLlsU,THE BRUNCH by Prime Time,"Thalpawila Gedra Waththa Villa prime time, Matara Rd, Unawatuna 80600, Sri Lanka",6.0121195,80.2496723,,,,"cafe, establishment, food, point_of_interest",077 130 1516,,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: 7:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJmcjqzJ9z4ToRfD15W-kWUBo,Cafe two 20,"136/1 Yaddeehimulla Road, Unawatuna 80600, Sri Lanka",6.0098672,80.2469424,4.3,6.0,,"cafe, establishment, food, point_of_interest, restaurant",077 114 1966,,,CLOSED_TEMPORARILY,Unawatuna,cafe
ChIJ3_qCbwpz4ToRdO_QBxvl-rI,Atmosphere,"Yaddehimulla Rd, Unawatuna 80600, Sri Lanka",6.0100273,80.2469534,4.6,92.0,,"cafe, establishment, food, point_of_interest, restaurant",075 515 6180,,Monday: 9:00 AM – 1:00 AM | Tuesday: 9:00 AM – 1:00 AM | Wednesday: 9:00 AM – 1:00 AM | Thursday: 9:00 AM – 1:00 AM | Friday: 9:00 AM – 1:00 AM | Saturday: 9:00 AM – 1:00 AM | Sunday: 9:00 AM – 1:00 AM,OPERATIONAL,Unawatuna,cafe
ChIJ1fzzG-pz4ToR-w9VBWAWpCs,ALOHA Juice Bar,"55/2 Yaddehimulla Rd, Unawatuna, Sri Lanka",6.0117872,80.2481454,4.5,2.0,,"cafe, establishment, food, point_of_interest",077 310 9264,,,OPERATIONAL,Unawatuna,cafe
ChIJWaJIYUxz4ToRfhVw55yCulE,Tea Time by BLUEFIELD,"Welle Dewalaya Rd, Unawatuna, Sri Lanka",6.0118772,80.2481396,4.3,14.0,,"cafe, establishment, food, point_of_interest, restaurant, store",077 769 4694,http://www.bluefieldtea.com/,,OPERATIONAL,Unawatuna,cafe
ChIJY5Evs9xz4ToRn5yPjxTGaEM,Итальянская Кухня,"2753+839, Unnamed Road, Unawatuna, Sri Lanka",6.0082856,80.25272149999999,,,,"cafe, establishment, food, point_of_interest",,,,OPERATIONAL,Unawatuna,cafe
ChIJ__zI_PFy4ToRWWZBymhseTE,Le Café Français Bakery & Boutique,"Unawatuna pellagoda, Sarantuge watta.pellagoda . unawatuna, Galle, Matara Rd, Unawatuna, Sri Lanka",6.0125151,80.2481947,4.6,291.0,2.0,"cafe, establishment, food, point_of_interest, restaurant",077 740 1014,,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJIT3JGfBz4ToRyjYmEvH9ee8,Happy Coconut Cafe,"Welle Dewalaya Rd, Unawatuna, Sri Lanka",6.0125528,80.2480853,5.0,3.0,,"cafe, establishment, food, point_of_interest",,,,CLOSED_TEMPORARILY,Unawatuna,cafe
ChIJhdMM5D1z4ToRWAOK4nY-5xg,Shady Tropics,"265 Matara Rd, Unawatuna 80600, Sri Lanka",6.012976999999999,80.2498624,4.9,167.0,,"bar, cafe, establishment, food, point_of_interest, restaurant",074 364 6550,https://taplink.cc/shadytropics,,CLOSED_TEMPORARILY,Unawatuna,cafe
ChIJX0UOemxz4ToRkOreyH8vya0,Steam Yard Unawatuna,"Yaddehimulla Rd, Unawatuna 80600, Sri Lanka",6.012672299999999,80.2482161,4.8,598.0,,"cafe, establishment, food, point_of_interest",076 669 0504,https://instagram.com/steamyard_unawatuna?igshid=1clzjbyml4gg7,Monday: 7:30 AM – 10:00 PM | Tuesday: 7:30 AM – 10:00 PM | Wednesday: 7:30 AM – 10:00 PM | Thursday: 7:30 AM – 10:00 PM | Friday: 7:30 AM – 10:00 PM | Saturday: 7:30 AM – 10:00 PM | Sunday: 7:30 AM – 10:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJ705G_Tlz4ToR0hfNk6_Surc,Fruit Deck,"Unawatuna 80000, Sri Lanka",6.0131099,80.2486066,5.0,1.0,,"cafe, establishment, food, point_of_interest",077 031 4777,,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:30 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJJaxkV4dz4ToRJuxXLVLLYdo,Wickrama Cafe,"no.140 Matara Rd, අකුරැස්ස, Sri Lanka",6.0133567,80.2497836,1.0,1.0,,"cafe, establishment, food, point_of_interest",,,,OPERATIONAL,Unawatuna,cafe
ChIJP5TZE-Bz4ToRDIEFBjC1Eb8,Cafe Aroma Unawatuna,"No.202 Matara Rd, Unawatuna 80600, Sri Lanka",6.0137068,80.2494104,4.5,546.0,2.0,"bakery, cafe, establishment, food, point_of_interest, store",076 873 3388,http://cafearomaunawatuna.com/,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 8:00 AM – 9:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJTec2g7Nz4ToRtpFrhB9s81A,Kaaia,"Yaddehimulla Rd, Unawatuna 80600, Sri Lanka",6.0136963,80.24899839999999,4.7,81.0,,"cafe, establishment, food, point_of_interest",077 902 7932,http://www.kaaiaunawatuna.com/,Monday: 7:30 AM – 10:00 PM | Tuesday: 7:30 AM – 10:00 PM | Wednesday: 7:30 AM – 10:00 PM | Thursday: 7:30 AM – 10:00 PM | Friday: 7:30 AM – 10:00 PM | Saturday: 7:30 AM – 10:00 PM | Sunday: 7:30 AM – 10:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJqVO1fGBz4ToRvKuO4qWijrs,UNA TUNA,"Yaddehimulla Rd, Unawatuna 80600, Sri Lanka",6.0137133,80.2490049,4.9,444.0,,"bar, cafe, establishment, food, meal_takeaway, point_of_interest, restaurant, store",,https://www.instagram.com/unatuna.srilanka?igsh=NGQxbHRyd28yc2E2&utm_source=qr,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 10:00 AM – 11:00 PM | Saturday: 10:00 AM – 11:00 PM | Sunday: 10:00 AM – 11:00 PM,OPERATIONAL,Unawatuna,cafe
ChIJpbwsJPJy4ToRbCLFhMOeWu8,Blue Caffeine,"45/a Welle Dewalaya Rd, Unawatuna, Sri Lanka",6.0141408,80.24938089999999,4.7,238.0,,"cafe, establishment, food, point_of_interest",077 925 6389,https://www.instagram.com/blue__caffeine/,Monday: 8:00 AM – 9:30 PM | Tuesday: 8:00 AM – 9:30 PM | Wednesday: 10:00 AM – 9:30 PM | Thursday: 8:00 AM – 9:30 PM | Friday: 8:00 AM – 9:30 PM | Saturday: 8:00 AM – 9:30 PM | Sunday: 8:30 AM – 9:00 PM,OPERATIONAL,Unawatuna,cafe
